num_expediente,dia_hora,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona
2021S000163,2021-01-01 18:00:00,2.0,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S000164,2021-01-05 19:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S000164,2021-01-05 19:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Pasajero
2021S000164,2021-01-05 19:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000165,2021-01-04 16:00:00,3.0,RETIRO,Colisión lateral,Despejado,Ciclomotor,Conductor
2021S000165,2021-01-04 16:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Conductor
2021S000166,2021-01-04 20:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000167,2021-01-04 20:00:00,6.0,TETUÁN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000167,2021-01-04 20:00:00,6.0,TETUÁN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000168,2021-01-02 15:00:00,2.0,ARGANZUELA,Caída,Despejado,Ciclomotor,Conductor
2021S000170,2021-01-02 14:00:00,2.0,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Motocicleta > 125cc,Conductor
2021S000170,2021-01-02 14:00:00,2.0,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Otros vehículos con motor,Conductor
2021S000170,2021-01-02 14:00:00,2.0,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000172,2021-01-04 21:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000172,2021-01-04 21:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000173,2021-01-04 22:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000173,2021-01-04 22:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000173,2021-01-04 22:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000174,2021-01-04 22:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S000174,2021-01-04 22:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor
2021S000179,2021-01-05 07:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000179,2021-01-05 07:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000180,2021-01-04 13:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000180,2021-01-04 13:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000181,2021-01-05 08:00:00,10.0,LATINA,Atropello a persona,Despejado,Turismo,Conductor
2021S000181,2021-01-05 08:00:00,10.0,LATINA,Atropello a persona,Despejado,Turismo,Peatón
2021S000182,2021-01-04 13:00:00,2.0,ARGANZUELA,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S000182,2021-01-04 13:00:00,2.0,ARGANZUELA,Colisión lateral,Despejado,Turismo,Conductor
2021S000183,2021-01-05 07:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor
2021S000183,2021-01-05 07:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor
2021S000185,2021-01-04 22:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor
2021S000185,2021-01-04 22:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Furgoneta,Pasajero
2021S000186,2021-01-05 10:00:00,20.0,SAN BLAS-CANILLEJAS,Solo salida de la vía,Despejado,Furgoneta,Conductor
2021S000187,2021-01-05 10:00:00,13.0,PUENTE DE VALLECAS,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S000188,2021-01-04 11:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S000188,2021-01-04 11:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S000188,2021-01-04 11:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Pasajero
2021S000189,2021-01-05 08:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor
2021S000189,2021-01-05 08:00:00,7.0,CHAMBERÍ,Alcance,Despejado,Turismo,Conductor
2021S000190,2021-01-05 11:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S000190,2021-01-05 11:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S000193,2021-01-05 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000193,2021-01-05 11:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor
2021S000194,2021-01-05 10:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Furgoneta,Conductor
2021S000194,2021-01-05 10:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S000195,2021-01-05 10:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor
2021S000196,2021-01-05 12:00:00,4.0,SALAMANCA,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S000198,2021-01-04 20:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Todo terreno,Conductor
2021S000198,2021-01-04 20:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S000198,2021-01-04 20:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S000199,2021-01-05 15:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S000199,2021-01-05 15:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000200,2021-01-05 15:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Ciclomotor,Conductor
2021S000200,2021-01-05 15:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000202,2021-01-04 23:00:00,10.0,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000202,2021-01-04 23:00:00,10.0,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000202,2021-01-04 23:00:00,10.0,LATINA,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000203,2021-01-05 15:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Furgoneta,Conductor
2021S000203,2021-01-05 15:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Motocicleta > 125cc,Conductor
2021S000203,2021-01-05 15:00:00,13.0,PUENTE DE VALLECAS,Colisión múltiple,Despejado,Turismo,Conductor
2021S000204,2021-01-05 16:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor
2021S000204,2021-01-05 16:00:00,1.0,CENTRO,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S000205,2021-01-05 14:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Autobús,Conductor
2021S000205,2021-01-05 14:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000206,2021-01-05 17:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000206,2021-01-05 17:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000206,2021-01-05 17:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000206,2021-01-05 17:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000206,2021-01-05 17:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000207,2021-01-04 16:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Conductor
2021S000207,2021-01-04 16:00:00,8.0,FUENCARRAL-EL PARDO,Alcance,Despejado,Turismo,Conductor
2021S000208,2021-01-05 18:00:00,13.0,PUENTE DE VALLECAS,Atropello a animal,Despejado,Motocicleta hasta 125cc,Conductor
2021S000208,2021-01-05 18:00:00,13.0,PUENTE DE VALLECAS,Atropello a animal,Despejado,Turismo,Conductor
2021S000209,2021-01-05 18:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Cuadriciclo no ligero,Conductor
2021S000209,2021-01-05 18:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Cuadriciclo no ligero,Peatón
2021S000210,2021-01-05 15:00:00,14.0,MORATALAZ,Colisión lateral,Despejado,Camión rígido,Conductor
2021S000210,2021-01-05 15:00:00,14.0,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor
2021S000210,2021-01-05 15:00:00,14.0,MORATALAZ,Colisión lateral,Despejado,Turismo,Pasajero
2021S000211,2021-01-05 18:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S000211,2021-01-05 18:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S000212,2021-01-05 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Autobús,Conductor
2021S000212,2021-01-05 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Autobús,Pasajero
2021S000212,2021-01-05 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Autobús,Pasajero
2021S000212,2021-01-05 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Autobús,Pasajero
2021S000212,2021-01-05 20:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000213,2021-01-05 20:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor
2021S000213,2021-01-05 20:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor
2021S000214,2021-01-05 17:00:00,4.0,SALAMANCA,Colisión múltiple,Despejado,Camión rígido,Conductor
2021S000214,2021-01-05 17:00:00,4.0,SALAMANCA,Colisión múltiple,Despejado,Camión rígido,Conductor
2021S000214,2021-01-05 17:00:00,4.0,SALAMANCA,Colisión múltiple,Despejado,Furgoneta,Conductor
2021S000214,2021-01-05 17:00:00,4.0,SALAMANCA,Colisión múltiple,Despejado,Furgoneta,Pasajero
2021S000214,2021-01-05 17:00:00,4.0,SALAMANCA,Colisión múltiple,Despejado,Vehículo articulado,Conductor
2021S000215,2021-01-05 18:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S000215,2021-01-05 18:00:00,17.0,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000216,2021-01-05 21:00:00,6.0,TETUÁN,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S000217,2021-01-05 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S000217,2021-01-05 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000219,2021-01-05 23:00:00,6.0,TETUÁN,Alcance,Despejado,Motocicleta > 125cc,Conductor
2021S000219,2021-01-05 23:00:00,6.0,TETUÁN,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S000221,2021-01-03 05:00:00,9.0,MONCLOA-ARAVACA,Solo salida de la vía,Despejado,Turismo,Conductor
2021S000222,2021-01-06 00:00:00,7.0,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000223,2021-01-05 13:00:00,8.0,FUENCARRAL-EL PARDO,Solo salida de la vía,Despejado,Motocicleta hasta 125cc,Conductor
2021S000224,2021-01-05 12:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S000224,2021-01-05 12:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000225,2021-01-04 10:00:00,3.0,RETIRO,Alcance,Despejado,Bicicleta,Conductor
2021S000225,2021-01-04 10:00:00,3.0,RETIRO,Alcance,Despejado,Motocicleta hasta 125cc,Conductor
2021S000226,2021-01-05 12:00:00,21.0,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000227,2021-01-04 00:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Ciclomotor,Conductor
2021S000227,2021-01-04 00:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000228,2021-01-04 09:00:00,3.0,RETIRO,Atropello a persona,Despejado,Turismo,Conductor
2021S000228,2021-01-04 09:00:00,3.0,RETIRO,Atropello a persona,Despejado,Turismo,Peatón
2021S000229,2021-01-02 22:00:00,12.0,USERA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor
2021S000229,2021-01-02 22:00:00,12.0,USERA,Colisión fronto-lateral,Se desconoce,Turismo,Conductor
2021S000229,2021-01-02 22:00:00,12.0,USERA,Colisión fronto-lateral,Se desconoce,Turismo,Pasajero
2021S000230,2021-01-06 16:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000231,2021-01-06 14:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000231,2021-01-06 14:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000231,2021-01-06 14:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000231,2021-01-06 14:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000231,2021-01-06 14:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S000232,2021-01-03 20:00:00,12.0,USERA,Alcance,Se desconoce,Furgoneta,Conductor
2021S000232,2021-01-03 20:00:00,12.0,USERA,Alcance,Se desconoce,Turismo,Conductor
2021S000232,2021-01-03 20:00:00,12.0,USERA,Alcance,Se desconoce,Turismo,Conductor
2021S000232,2021-01-03 20:00:00,12.0,USERA,Alcance,Se desconoce,Turismo,Pasajero
2021S000233,2021-01-06 16:00:00,21.0,BARAJAS,Alcance,Despejado,Turismo,Conductor
2021S000233,2021-01-06 16:00:00,21.0,BARAJAS,Alcance,Despejado,Turismo,Conductor
2021S000233,2021-01-06 16:00:00,21.0,BARAJAS,Alcance,Despejado,Turismo,Pasajero
2021S000233,2021-01-06 16:00:00,21.0,BARAJAS,Alcance,Despejado,Turismo,Pasajero
2021S000233,2021-01-06 16:00:00,21.0,BARAJAS,Alcance,Despejado,Turismo,Pasajero
2021S000235,2021-01-01 23:00:00,12.0,USERA,Alcance,Se desconoce,Turismo,Conductor
2021S000235,2021-01-01 23:00:00,12.0,USERA,Alcance,Se desconoce,Turismo,Conductor
2021S000236,2021-01-06 19:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S000236,2021-01-06 19:00:00,2.0,ARGANZUELA,Alcance,Despejado,Turismo,Conductor
2021S000237,2021-01-03 20:00:00,12.0,USERA,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor
2021S000237,2021-01-03 20:00:00,12.0,USERA,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor
2021S000238,2021-01-06 19:00:00,4.0,SALAMANCA,Caída,Despejado,VMU eléctrico,Conductor
2021S000239,2021-01-06 12:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000239,2021-01-06 12:00:00,20.0,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000241,2021-01-06 20:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S000241,2021-01-06 20:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor
2021S000241,2021-01-06 20:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero
2021S000241,2021-01-06 20:00:00,15.0,CIUDAD LINEAL,Alcance,Despejado,Turismo,Pasajero
2021S000243,2021-01-06 21:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Conductor
2021S000243,2021-01-06 21:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Conductor
2021S000243,2021-01-06 21:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Pasajero
2021S000243,2021-01-06 21:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Pasajero
2021S000243,2021-01-06 21:00:00,14.0,MORATALAZ,Alcance,Despejado,Turismo,Peatón
2021S000244,2021-01-06 23:00:00,19.0,VICÁLVARO,Choque contra obstáculo fijo,Nublado,Turismo,Conductor
2021S000245,2021-01-06 23:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Maquinaria de obras,Conductor
2021S000245,2021-01-06 23:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S000246,2021-01-06 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000246,2021-01-06 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000246,2021-01-06 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000247,2021-01-06 23:00:00,4.0,SALAMANCA,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S000247,2021-01-06 23:00:00,4.0,SALAMANCA,Caída,Despejado,Turismo,Conductor
2021S000248,2021-01-06 22:00:00,15.0,CIUDAD LINEAL,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S000248,2021-01-06 22:00:00,15.0,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor
2021S000249,2021-01-06 22:00:00,20.0,SAN BLAS-CANILLEJAS,Caída,Despejado,Motocicleta > 125cc,Conductor
2021S000250,2021-01-07 00:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S000250,2021-01-07 00:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S000250,2021-01-07 00:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Conductor
2021S000250,2021-01-07 00:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Pasajero
2021S000250,2021-01-07 00:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Pasajero
2021S000250,2021-01-07 00:00:00,20.0,SAN BLAS-CANILLEJAS,Alcance,Despejado,Turismo,Pasajero
2021S000253,2021-01-07 01:00:00,20.0,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000253,2021-01-07 01:00:00,20.0,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000254,2021-01-07 00:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Autocaravana,Conductor
2021S000254,2021-01-07 00:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S000254,2021-01-07 00:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S000254,2021-01-07 00:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S000254,2021-01-07 00:00:00,15.0,CIUDAD LINEAL,Colisión múltiple,Despejado,Turismo,Conductor
2021S000258,2021-01-06 23:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S000258,2021-01-06 23:00:00,16.0,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000259,2021-01-07 00:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor
2021S000259,2021-01-07 00:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor
2021S000259,2021-01-07 00:00:00,18.0,VILLA DE VALLECAS,Colisión lateral,Despejado,Turismo,Pasajero
2021S000261,2021-01-03 22:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000261,2021-01-03 22:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S000262,2021-01-07 10:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Nublado,Motocicleta > 125cc,Conductor
2021S000262,2021-01-07 10:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Nublado,Turismo,Conductor
2021S000262,2021-01-07 10:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Nublado,Turismo,Conductor
2021S000263,2021-01-07 10:00:00,15.0,CIUDAD LINEAL,Caída,Nevando,Motocicleta > 125cc,Conductor
2021S000264,2021-01-06 14:00:00,14.0,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S000265,2021-01-02 12:00:00,16.0,HORTALEZA,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S000266,2021-01-07 11:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Nublado,Autobús,Conductor
2021S000266,2021-01-07 11:00:00,18.0,VILLA DE VALLECAS,Colisión fronto-lateral,Nublado,Vehículo articulado,Conductor
2021S000267,2021-01-07 11:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Nevando,Turismo,Conductor
2021S000267,2021-01-07 11:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Nevando,Turismo,Conductor
2021S000268,2021-01-04 13:00:00,16.0,HORTALEZA,Colisión lateral,Despejado,Autobús,Conductor
2021S000268,2021-01-04 13:00:00,16.0,HORTALEZA,Colisión lateral,Despejado,Turismo,Conductor
2021S000269,2021-01-07 12:00:00,21.0,BARAJAS,Caída,Nevando,Motocicleta > 125cc,Conductor
2021S000271,2021-01-07 11:00:00,4.0,SALAMANCA,Choque contra obstáculo fijo,Nevando,Camión rígido,Conductor
2021S000272,2021-01-07 12:00:00,20.0,SAN BLAS-CANILLEJAS,Caída,Nevando,Motocicleta > 125cc,Conductor
2021S000273,2021-01-07 13:00:00,5.0,CHAMARTÍN,Colisión lateral,Nevando,Turismo,Conductor
2021S000273,2021-01-07 13:00:00,5.0,CHAMARTÍN,Colisión lateral,Nevando,Turismo,Conductor
2021S000274,2021-01-06 21:00:00,13.0,PUENTE DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor
2021S000274,2021-01-06 21:00:00,13.0,PUENTE DE VALLECAS,Colisión lateral,Despejado,Turismo,Conductor
2021S000275,2021-01-06 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S000275,2021-01-06 21:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S000276,2021-01-07 15:00:00,11.0,CARABANCHEL,Atropello a persona,Nevando,Turismo,Conductor
2021S000276,2021-01-07 15:00:00,11.0,CARABANCHEL,Atropello a persona,Nevando,Turismo,Peatón
2021S000277,2021-01-07 14:00:00,11.0,CARABANCHEL,Alcance,Nevando,Turismo,Conductor
2021S000277,2021-01-07 14:00:00,11.0,CARABANCHEL,Alcance,Nevando,Turismo,Conductor
2021S000277,2021-01-07 14:00:00,11.0,CARABANCHEL,Alcance,Nevando,Turismo,Conductor
2021S000277,2021-01-07 14:00:00,11.0,CARABANCHEL,Alcance,Nevando,Turismo,Pasajero
2021S000277,2021-01-07 14:00:00,11.0,CARABANCHEL,Alcance,Nevando,Turismo,Pasajero
2021S000277,2021-01-07 14:00:00,11.0,CARABANCHEL,Alcance,Nevando,Turismo,Pasajero
2021S000278,2021-01-07 16:00:00,9.0,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Nevando,Turismo,Conductor
2021S000280,2021-01-07 16:00:00,13.0,PUENTE DE VALLECAS,Colisión frontal,Nevando,Motocicleta hasta 125cc,Conductor
2021S000280,2021-01-07 16:00:00,13.0,PUENTE DE VALLECAS,Colisión frontal,Nevando,Turismo,Conductor
2021S000282,2021-01-07 15:00:00,3.0,RETIRO,Caída,Nevando,Motocicleta hasta 125cc,Conductor
2021S000283,2021-01-06 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S000283,2021-01-06 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor
2021S000283,2021-01-06 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Pasajero
2021S000283,2021-01-06 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Pasajero
2021S000283,2021-01-06 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Pasajero
2021S000283,2021-01-06 16:00:00,5.0,CHAMARTÍN,Alcance,Despejado,Turismo,Pasajero
